invoice_id,sale_id,delivery_id,customer_id,invoice_date,subtotal_net,tax_breakdown,tax_amount,total_gross,due_date,payment_days,payment_status,payment_date
FAC-2024-0001101,SO-2024-0001101,,CUST_BF3182BBAD84,2024-07-26,167.61,"{'4%': 0.23, '10%': 13.87, '21%': 4.86}",18.96,186.57,2024-07-26,0,paid,2024-07-27
FAC-2024-0001102,SO-2024-0001102,ALB-2024-0000719,CUST_592A7BA109D0,2024-07-28,81.09,"{'4%': 1.8, '10%': 0.67, '21%': 6.2}",8.67,89.76,2024-07-28,0,paid,2024-07-28
FAC-2024-0001103,SO-2024-0001103,ALB-2024-0000720,CUST_DD920DB977A9,2024-07-28,26.05,"{'4%': 0.01, '10%': 0.76, '21%': 3.8}",4.57,30.62,2024-07-28,0,paid,2024-07-28
FAC-2024-0001104,SO-2024-0001104,ALB-2024-0000721,CUST_C1D7F3025D16,2024-07-27,40.55,"{'4%': 0.45, '10%': 1.11, '21%': 3.81}",5.37,45.92,2024-08-26,30,pending,
FAC-2024-0001105,SO-2024-0001105,,CUST_008D610461E3,2024-07-27,54.37,"{'4%': 0.0, '10%': 3.62, '21%': 3.83}",7.45,61.82,2024-07-27,0,paid,2024-07-28
FAC-2024-0001106,SO-2024-0001106,,CUST_4D71B41B3143,2024-07-27,22.95,"{'4%': 0.41, '10%': 0.16, '21%': 2.32}",2.89,25.84,2024-07-27,0,paid,2024-07-28
FAC-2024-0001107,SO-2024-0001107,ALB-2024-0000722,CUST_45F52E2FBF77,2024-07-30,28.29,"{'4%': 0.3, '10%': 0.92, '21%': 2.44}",3.66,31.95,2024-08-14,15,pending,
FAC-2024-0001108,SO-2024-0001108,ALB-2024-0000723,CUST_9A3A6E3C4532,2024-07-29,14.14,"{'4%': 0.31, '10%': 0.33, '21%': 0.62}",1.26,15.4,2024-07-29,0,paid,2024-07-29
FAC-2024-0001109,SO-2024-0001109,ALB-2024-0000724,CUST_F6D2AEC76A82,2024-07-31,23.49,"{'4%': 0.08, '10%': 0.43, '21%': 3.64}",4.15,27.64,2024-07-31,0,paid,2024-08-01
FAC-2024-0001110,SO-2024-0001110,,CUST_EFFA3040413C,2024-07-27,25.98,"{'4%': 0.53, '10%': 0.0, '21%': 2.67}",3.2,29.18,2024-07-27,0,paid,2024-07-27
FAC-2024-0001111,SO-2024-0001111,,CUST_32735373BF4D,2024-07-27,82.84,"{'4%': 0.02, '10%': 5.97, '21%': 4.74}",10.73,93.57,2024-07-27,0,paid,2024-07-27
FAC-2024-0001112,SO-2024-0001112,ALB-2024-0000725,CUST_AB0B15F0EA19,2024-07-29,47.19,"{'4%': 0.14, '10%': 2.7, '21%': 3.47}",6.31,53.5,2024-07-29,0,paid,2024-07-30
FAC-2024-0001113,SO-2024-0001113,,CUST_C1D7F3025D16,2024-07-27,36.51,"{'4%': 0.22, '10%': 1.09, '21%': 4.21}",5.52,42.03,2024-08-26,30,pending,
FAC-2024-0001114,SO-2024-0001114,,CUST_513A986F9025,2024-07-28,67.21,"{'4%': 0.72, '10%': 4.46, '21%': 0.95}",6.13,73.34,2024-07-28,0,paid,2024-07-28
FAC-2024-0001115,SO-2024-0001115,ALB-2024-0000726,CUST_585A7BFDCC12,2024-07-30,51.01,"{'4%': 0.48, '10%': 0.63, '21%': 6.87}",7.98,58.99,2024-07-30,0,paid,2024-07-30
FAC-2024-0001116,SO-2024-0001116,ALB-2024-0000727,CUST_EFFA3040413C,2024-07-29,23.97,"{'4%': 0.45, '10%': 0.46, '21%': 1.72}",2.63,26.6,2024-07-29,0,paid,2024-07-29
FAC-2024-0001117,SO-2024-0001117,,CUST_45F52E2FBF77,2024-07-29,30.96,"{'4%': 0.25, '10%': 0.48, '21%': 4.21}",4.94,35.9,2024-08-13,15,pending,
FAC-2024-0001118,SO-2024-0001118,,CUST_F4E7A4540937,2024-07-29,56.35,"{'4%': 1.11, '10%': 0.79, '21%': 4.35}",6.25,62.6,2024-08-13,15,pending,
FAC-2024-0001119,SO-2024-0001119,,CUST_4A94CC351E4F,2024-07-29,45.99,"{'4%': 0.66, '10%': 2.6, '21%': 0.71}",3.97,49.96,2024-08-13,15,pending,
FAC-2024-0001120,SO-2024-0001120,ALB-2024-0000728,CUST_0E61171B1B80,2024-07-30,12.9,"{'4%': 0.0, '10%': 0.46, '21%': 1.73}",2.19,15.09,2024-07-30,0,paid,2024-07-30
FAC-2024-0001121,SO-2024-0001121,ALB-2024-0000729,CUST_1857BAC7E2B9,2024-08-03,45.45,"{'4%': 0.0, '10%': 0.18, '21%': 9.16}",9.34,54.79,2024-08-03,0,paid,2024-08-03
FAC-2024-0001122,SO-2024-0001122,ALB-2024-0000730,CUST_FBA6CDBCC653,2024-08-02,90.91,"{'4%': 1.45, '10%': 4.74, '21%': 1.51}",7.7,98.61,2024-08-17,15,pending,
FAC-2024-0001123,SO-2024-0001123,ALB-2024-0000731,CUST_D854DFCAF0B7,2024-08-02,79.24,"{'4%': 0.63, '10%': 3.18, '21%': 6.64}",10.45,89.69,2024-08-17,15,pending,
FAC-2024-0001124,SO-2024-0001124,,CUST_BE05965BEFDF,2024-07-31,39.06,"{'4%': 0.86, '10%': 1.04, '21%': 1.49}",3.39,42.45,2024-07-31,0,paid,2024-08-01
FAC-2024-0001125,SO-2024-0001125,ALB-2024-0000732,CUST_45F52E2FBF77,2024-08-01,50.75,"{'4%': 0.03, '10%': 0.72, '21%': 8.98}",9.73,60.48,2024-08-16,15,pending,
FAC-2024-0001126,SO-2024-0001126,ALB-2024-0000733,CUST_12B2940C3503,2024-08-03,34.28,"{'4%': 0.63, '10%': 0.99, '21%': 1.81}",3.43,37.71,2024-08-03,0,paid,2024-08-04
FAC-2024-0001127,SO-2024-0001127,,CUST_EFFA3040413C,2024-07-31,20.5,"{'4%': 0.29, '10%': 0.0, '21%': 2.76}",3.05,23.55,2024-07-31,0,paid,2024-07-31
FAC-2024-0001128,SO-2024-0001128,ALB-2024-0000734,CUST_5F322ABE1585,2024-08-03,41.87,"{'4%': 0.0, '10%': 0.87, '21%': 6.97}",7.84,49.71,2024-08-18,15,pending,
FAC-2024-0001129,SO-2024-0001129,,CUST_45F52E2FBF77,2024-08-01,21.42,"{'4%': 0.24, '10%': 0.14, '21%': 2.96}",3.34,24.76,2024-08-16,15,pending,
FAC-2024-0001130,SO-2024-0001130,,CUST_F4E7A4540937,2024-08-01,68.35,"{'4%': 0.51, '10%': 3.57, '21%': 4.18}",8.26,76.61,2024-08-16,15,pending,
FAC-2024-0001131,SO-2024-0001131,,CUST_EFFA3040413C,2024-08-01,25.38,"{'4%': 0.47, '10%': 0.65, '21%': 1.51}",2.63,28.01,2024-08-01,0,paid,2024-08-02
FAC-2024-0001132,SO-2024-0001132,,CUST_A87990422EB7,2024-08-01,99.94,"{'4%': 0.0, '10%': 7.14, '21%': 5.99}",13.13,113.07,2024-08-16,15,pending,
FAC-2024-0001133,SO-2024-0001133,,CUST_32735373BF4D,2024-08-01,98.83,"{'4%': 0.52, '10%': 5.27, '21%': 6.93}",12.72,111.55,2024-08-01,0,paid,2024-08-01
FAC-2024-0001134,SO-2024-0001134,ALB-2024-0000735,CUST_9A6C52171C88,2024-08-05,27.03,"{'4%': 0.14, '10%': 0.0, '21%': 4.96}",5.1,32.13,2024-08-05,0,paid,2024-08-05
FAC-2024-0001135,SO-2024-0001135,ALB-2024-0000736,CUST_C60161FA01BA,2024-08-06,19.85,"{'4%': 0.0, '10%': 1.12, '21%': 1.82}",2.94,22.79,2024-08-06,0,paid,2024-08-06
FAC-2024-0001136,SO-2024-0001136,ALB-2024-0000737,CUST_A9AB1777E8CB,2024-08-06,41.5,"{'4%': 1.66, '10%': 0.0, '21%': 0.0}",1.66,43.16,2024-08-06,0,paid,2024-08-07
FAC-2024-0001137,SO-2024-0001137,,CUST_284C27D415B6,2024-08-03,71.34,"{'4%': 0.73, '10%': 2.95, '21%': 4.97}",8.65,79.99,2024-08-03,0,paid,2024-08-04
FAC-2024-0001138,SO-2024-0001138,,CUST_EADA4970ED9A,2024-08-03,69.84,"{'4%': 0.0, '10%': 5.91, '21%': 2.25}",8.16,78.0,2024-08-18,15,pending,
FAC-2024-0001139,SO-2024-0001139,ALB-2024-0000738,CUST_F6D2AEC76A82,2024-08-06,18.44,"{'4%': 0.0, '10%': 1.6, '21%': 0.51}",2.11,20.55,2024-08-06,0,paid,2024-08-06
FAC-2024-0001140,SO-2024-0001140,ALB-2024-0000739,CUST_89EC98CBAA52,2024-08-06,52.58,"{'4%': 0.45, '10%': 1.87, '21%': 4.72}",7.04,59.62,2024-08-06,0,paid,2024-08-06
FAC-2024-0001141,SO-2024-0001141,ALB-2024-0000740,CUST_A149F920264C,2024-08-07,125.49,"{'4%': 3.07, '10%': 3.33, '21%': 3.23}",9.63,135.12,2024-08-07,0,paid,2024-08-07
FAC-2024-0001142,SO-2024-0001142,ALB-2024-0000741,CUST_C7745543FC3C,2024-08-07,163.8,"{'4%': 1.28, '10%': 11.58, '21%': 3.34}",16.2,180.0,2024-08-07,0,paid,2024-08-07
FAC-2024-0001143,SO-2024-0001143,ALB-2024-0000742,CUST_5C0BA757CB10,2024-08-08,66.17,"{'4%': 0.52, '10%': 1.67, '21%': 7.68}",9.87,76.04,2024-08-08,0,paid,2024-08-09
FAC-2024-0001144,SO-2024-0001144,ALB-2024-0000743,CUST_1CDC62C965B2,2024-08-07,86.77,"{'4%': 0.47, '10%': 4.51, '21%': 6.31}",11.29,98.06,2024-08-07,0,paid,2024-08-08
FAC-2024-0001145,SO-2024-0001145,ALB-2024-0000744,CUST_9DF29E825AAE,2024-08-05,69.95,"{'4%': 1.32, '10%': 2.75, '21%': 2.01}",6.08,76.03,2024-08-05,0,paid,2024-08-06
FAC-2024-0001146,SO-2024-0001146,,CUST_284C27D415B6,2024-08-05,112.81,"{'4%': 1.91, '10%': 3.87, '21%': 5.55}",11.33,124.14,2024-08-05,0,paid,2024-08-06
FAC-2024-0001147,SO-2024-0001147,ALB-2024-0000745,CUST_51B11B2EDEDB,2024-08-07,14.89,"{'4%': 0.35, '10%': 0.6, '21%': 0.0}",0.95,15.84,2024-08-07,0,paid,2024-08-07
FAC-2024-0001148,SO-2024-0001148,ALB-2024-0000746,CUST_B86623D4526B,2024-08-07,58.35,"{'4%': 0.54, '10%': 2.69, '21%': 3.79}",7.02,65.37,2024-08-22,15,pending,
FAC-2024-0001149,SO-2024-0001149,,CUST_4A94CC351E4F,2024-08-05,40.18,"{'4%': 0.1, '10%': 3.19, '21%': 1.2}",4.49,44.67,2024-08-20,15,pending,
FAC-2024-0001150,SO-2024-0001150,,CUST_7A1036A2C52B,2024-08-05,90.5,"{'4%': 0.54, '10%': 6.27, '21%': 3.0}",9.81,100.31,2024-08-05,0,paid,2024-08-06
FAC-2024-0001151,SO-2024-0001151,ALB-2024-0000747,CUST_AB0B15F0EA19,2024-08-07,47.05,"{'4%': 0.61, '10%': 2.03, '21%': 2.43}",5.07,52.12,2024-08-07,0,paid,2024-08-08
FAC-2024-0001152,SO-2024-0001152,ALB-2024-0000748,CUST_9C2EEA4E3617,2024-08-07,47.77,"{'4%': 0.0, '10%': 1.78, '21%': 6.3}",8.08,55.85,2024-08-07,0,paid,2024-08-08
FAC-2024-0001153,SO-2024-0001153,,CUST_B241519894D8,2024-08-06,27.1,"{'4%': 0.45, '10%': 0.77, '21%': 1.73}",2.95,30.05,2024-08-06,0,paid,2024-08-06
FAC-2024-0001154,SO-2024-0001154,,CUST_CC393B5AE288,2024-08-06,122.59,"{'4%': 0.76, '10%': 8.73, '21%': 3.4}",12.89,135.48,2024-08-06,0,paid,2024-08-07
FAC-2024-0001155,SO-2024-0001155,,CUST_70E704D9145E,2024-08-07,51.22,"{'4%': 1.26, '10%': 0.09, '21%': 3.93}",5.28,56.5,2024-08-07,0,paid,2024-08-08
FAC-2024-0001156,SO-2024-0001156,,CUST_92CF1F33242D,2024-08-07,34.02,"{'4%': 0.46, '10%': 1.83, '21%': 0.87}",3.16,37.18,2024-08-22,15,pending,
FAC-2024-0001157,SO-2024-0001157,ALB-2024-0000749,CUST_6A745FA5E0AA,2024-08-10,30.44,"{'4%': 0.38, '10%': 2.1, '21%': 0.0}",2.48,32.92,2024-08-10,0,paid,2024-08-10
FAC-2024-0001158,SO-2024-0001158,,CUST_1036D9A09007,2024-08-07,35.12,"{'4%': 0.08, '10%': 2.38, '21%': 1.98}",4.44,39.56,2024-08-07,0,paid,2024-08-07
FAC-2024-0001159,SO-2024-0001159,ALB-2024-0000750,CUST_D37445712959,2024-08-11,46.63,"{'4%': 0.27, '10%': 3.63, '21%': 0.74}",4.64,51.27,2024-08-11,0,paid,2024-08-12
FAC-2024-0001160,SO-2024-0001160,ALB-2024-0000751,CUST_1857BAC7E2B9,2024-08-11,21.05,"{'4%': 0.35, '10%': 1.08, '21%': 0.3}",1.73,22.78,2024-08-11,0,paid,2024-08-12
FAC-2024-0001161,SO-2024-0001161,ALB-2024-0000752,CUST_07F8F3EA0184,2024-08-10,29.22,"{'4%': 0.0, '10%': 0.96, '21%': 4.11}",5.07,34.29,2024-08-10,0,paid,2024-08-11
FAC-2024-0001162,SO-2024-0001162,,CUST_92CF1F33242D,2024-08-08,28.66,"{'4%': 0.82, '10%': 0.81, '21%': 0.0}",1.63,30.29,2024-08-23,15,pending,
FAC-2024-0001163,SO-2024-0001163,,CUST_90CEE9A53368,2024-08-08,65.57,"{'4%': 0.97, '10%': 3.53, '21%': 1.25}",5.75,71.32,2024-08-08,0,paid,2024-08-08
FAC-2024-0001164,SO-2024-0001164,ALB-2024-0000753,CUST_B27B68C690B2,2024-08-09,63.69,"{'4%': 1.05, '10%': 2.55, '21%': 2.52}",6.12,69.81,2024-08-09,0,paid,2024-08-10
FAC-2024-0001165,SO-2024-0001165,ALB-2024-0000754,CUST_4D71B41B3143,2024-08-11,27.78,"{'4%': 0.0, '10%': 2.78, '21%': 0.0}",2.78,30.56,2024-08-11,0,paid,2024-08-12
FAC-2024-0001166,SO-2024-0001166,ALB-2024-0000755,CUST_9A3A6E3C4532,2024-08-10,12.65,"{'4%': 0.12, '10%': 0.89, '21%': 0.15}",1.16,13.81,2024-08-10,0,paid,2024-08-10
FAC-2024-0001167,SO-2024-0001167,,CUST_592A7BA109D0,2024-08-09,64.96,"{'4%': 0.55, '10%': 1.15, '21%': 8.32}",10.02,74.98,2024-08-09,0,paid,2024-08-10
FAC-2024-0001168,SO-2024-0001168,,CUST_D7F3C2EFEECB,2024-08-09,20.11,"{'4%': 0.12, '10%': 0.32, '21%': 2.94}",3.38,23.49,2024-08-09,0,paid,2024-08-10
FAC-2024-0001169,SO-2024-0001169,,CUST_562819DD3E8C,2024-08-09,55.88,"{'4%': 0.98, '10%': 1.02, '21%': 4.48}",6.48,62.36,2024-09-08,30,pending,
FAC-2024-0001170,SO-2024-0001170,ALB-2024-0000756,CUST_655243FF5011,2024-08-14,69.16,"{'4%': 0.19, '10%': 3.15, '21%': 6.89}",10.23,79.39,2024-08-14,0,paid,2024-08-14
FAC-2024-0001171,SO-2024-0001171,ALB-2024-0000757,CUST_707DFDB1429E,2024-08-12,51.23,"{'4%': 0.08, '10%': 1.74, '21%': 6.7}",8.52,59.75,2024-08-12,0,paid,2024-08-13
FAC-2024-0001172,SO-2024-0001172,ALB-2024-0000758,CUST_4758A6499CDC,2024-08-13,135.12,"{'4%': 2.32, '10%': 5.58, '21%': 4.47}",12.37,147.49,2024-08-13,0,paid,2024-08-14
FAC-2024-0001173,SO-2024-0001173,,CUST_92CF1F33242D,2024-08-10,40.21,"{'4%': 0.52, '10%': 2.59, '21%': 0.25}",3.36,43.57,2024-08-25,15,pending,
FAC-2024-0001174,SO-2024-0001174,ALB-2024-0000759,CUST_6A745FA5E0AA,2024-08-12,32.35,"{'4%': 0.07, '10%': 1.41, '21%': 3.47}",4.95,37.3,2024-08-12,0,paid,2024-08-13
FAC-2024-0001175,SO-2024-0001175,,CUST_7A1036A2C52B,2024-08-10,81.53,"{'4%': 0.33, '10%': 5.37, '21%': 4.14}",9.84,91.37,2024-08-10,0,paid,2024-08-10
FAC-2024-0001176,SO-2024-0001176,ALB-2024-0000760,CUST_AB0B15F0EA19,2024-08-11,48.09,"{'4%': 0.28, '10%': 0.75, '21%': 7.04}",8.07,56.16,2024-08-11,0,paid,2024-08-12
FAC-2024-0001177,SO-2024-0001177,ALB-2024-0000761,CUST_F157018267C4,2024-08-16,108.65,"{'4%': 1.66, '10%': 4.78, '21%': 4.08}",10.52,119.17,2024-08-16,0,paid,2024-08-16
FAC-2024-0001178,SO-2024-0001178,ALB-2024-0000762,CUST_12B2940C3503,2024-08-16,39.38,"{'4%': 0.69, '10%': 1.05, '21%': 2.43}",4.17,43.55,2024-08-16,0,paid,2024-08-16
FAC-2024-0001179,SO-2024-0001179,,CUST_255B7E3D5EE4,2024-08-12,91.64,"{'4%': 1.24, '10%': 5.45, '21%': 1.3}",7.99,99.63,2024-08-12,0,paid,2024-08-13
FAC-2024-0001180,SO-2024-0001180,ALB-2024-0000763,CUST_4A94CC351E4F,2024-08-17,55.11,"{'4%': 1.55, '10%': 1.56, '21%': 0.15}",3.26,58.37,2024-09-01,15,pending,
FAC-2024-0001181,SO-2024-0001181,,CUST_008D610461E3,2024-08-13,48.89,"{'4%': 0.22, '10%': 2.23, '21%': 4.46}",6.91,55.8,2024-08-13,0,paid,2024-08-14
FAC-2024-0001182,SO-2024-0001182,,CUST_32735373BF4D,2024-08-13,92.2,"{'4%': 1.79, '10%': 4.74, '21%': 0.0}",6.53,98.73,2024-08-13,0,paid,2024-08-14
FAC-2024-0001183,SO-2024-0001183,ALB-2024-0000764,CUST_D7F3C2EFEECB,2024-08-16,22.55,"{'4%': 0.0, '10%': 1.16, '21%': 2.29}",3.45,26.0,2024-08-16,0,paid,2024-08-16
FAC-2024-0001184,SO-2024-0001184,ALB-2024-0000765,CUST_4D71B41B3143,2024-08-16,60.91,"{'4%': 2.4, '10%': 0.08, '21%': 0.0}",2.48,63.39,2024-08-16,0,paid,2024-08-16
FAC-2024-0001185,SO-2024-0001185,ALB-2024-0000766,CUST_7DE36694C343,2024-08-17,21.34,"{'4%': 0.0, '10%': 1.76, '21%': 0.78}",2.54,23.88,2024-08-17,0,paid,2024-08-18
FAC-2024-0001186,SO-2024-0001186,,CUST_9C2EEA4E3617,2024-08-14,46.94,"{'4%': 0.67, '10%': 2.31, '21%': 1.51}",4.49,51.43,2024-08-14,0,paid,2024-08-15
FAC-2024-0001187,SO-2024-0001187,ALB-2024-0000767,CUST_D4D32E4BEBC4,2024-08-18,75.78,"{'4%': 1.85, '10%': 2.64, '21%': 0.68}",5.17,80.95,2024-09-02,15,pending,
FAC-2024-0001188,SO-2024-0001188,ALB-2024-0000768,CUST_F4E7A4540937,2024-08-15,38.87,"{'4%': 0.2, '10%': 1.75, '21%': 3.44}",5.39,44.26,2024-08-30,15,pending,
FAC-2024-0001189,SO-2024-0001189,ALB-2024-0000769,CUST_1C0FAC7E937C,2024-08-19,163.28,"{'4%': 0.96, '10%': 12.59, '21%': 2.81}",16.36,179.64,2024-08-19,0,paid,2024-08-20
FAC-2024-0001190,SO-2024-0001190,ALB-2024-0000770,CUST_5F322ABE1585,2024-08-17,57.46,"{'4%': 0.77, '10%': 3.3, '21%': 1.12}",5.19,62.65,2024-09-01,15,pending,
FAC-2024-0001191,SO-2024-0001191,ALB-2024-0000771,CUST_C1D7F3025D16,2024-08-15,42.48,"{'4%': 1.59, '10%': 0.27, '21%': 0.0}",1.86,44.34,2024-09-14,30,pending,
FAC-2024-0001192,SO-2024-0001192,ALB-2024-0000772,CUST_413530A900AD,2024-08-18,26.27,"{'4%': 0.8, '10%': 0.29, '21%': 0.73}",1.82,28.09,2024-08-18,0,paid,2024-08-19
FAC-2024-0001193,SO-2024-0001193,ALB-2024-0000773,CUST_9C100F6B40D0,2024-08-18,36.49,"{'4%': 0.84, '10%': 0.59, '21%': 2.0}",3.43,39.92,2024-08-18,0,paid,2024-08-19
FAC-2024-0001194,SO-2024-0001194,,CUST_A149F920264C,2024-08-15,97.59,"{'4%': 1.07, '10%': 6.7, '21%': 0.81}",8.58,106.17,2024-08-15,0,paid,2024-08-16
FAC-2024-0001195,SO-2024-0001195,ALB-2024-0000774,CUST_A9AB1777E8CB,2024-08-18,21.78,"{'4%': 0.0, '10%': 2.04, '21%': 0.3}",2.34,24.12,2024-08-18,0,paid,2024-08-19
FAC-2024-0001196,SO-2024-0001196,ALB-2024-0000775,CUST_C0D7095FFA81,2024-08-18,76.01,"{'4%': 2.57, '10%': 0.98, '21%': 0.43}",3.98,79.99,2024-08-18,0,paid,2024-08-19
FAC-2024-0001197,SO-2024-0001197,ALB-2024-0000776,CUST_93D551A3AC26,2024-08-19,82.74,"{'4%': 0.75, '10%': 1.68, '21%': 9.9}",12.33,95.07,2024-09-03,15,pending,
FAC-2024-0001198,SO-2024-0001198,,CUST_CC393B5AE288,2024-08-15,112.66,"{'4%': 0.6, '10%': 9.15, '21%': 1.27}",11.02,123.68,2024-08-15,0,paid,2024-08-16
FAC-2024-0001199,SO-2024-0001199,ALB-2024-0000777,CUST_FB8FD8B48EAD,2024-08-18,41.45,"{'4%': 0.0, '10%': 4.15, '21%': 0.0}",4.15,45.6,2024-09-02,15,pending,
FAC-2024-0001200,SO-2024-0001200,,CUST_E6B3CB323E35,2024-08-16,89.92,"{'4%': 0.59, '10%': 5.7, '21%': 3.83}",10.12,100.04,2024-08-16,0,paid,2024-08-16
FAC-2024-0001201,SO-2024-0001201,ALB-2024-0000778,CUST_E8DD1712FB16,2024-08-19,16.34,"{'4%': 0.0, '10%': 0.0, '21%': 3.43}",3.43,19.77,2024-08-19,0,paid,2024-08-19
FAC-2024-0001202,SO-2024-0001202,,CUST_A9E2952E6ABB,2024-08-16,36.15,"{'4%': 0.42, '10%': 2.57, '21%': 0.0}",2.99,39.14,2024-08-16,0,paid,2024-08-16
FAC-2024-0001203,SO-2024-0001203,,CUST_58F0AAF78C67,2024-08-16,86.36,"{'4%': 0.36, '10%': 5.1, '21%': 5.51}",10.97,97.33,2024-08-16,0,paid,2024-08-17
FAC-2024-0001204,SO-2024-0001204,ALB-2024-0000779,CUST_668C0B95017C,2024-08-18,38.68,"{'4%': 0.93, '10%': 0.0, '21%': 3.22}",4.15,42.83,2024-08-18,0,paid,2024-08-19
FAC-2024-0001205,SO-2024-0001205,ALB-2024-0000780,CUST_5C0BA757CB10,2024-08-18,59.04,"{'4%': 0.0, '10%': 1.75, '21%': 8.71}",10.46,69.5,2024-08-18,0,paid,2024-08-19
FAC-2024-0001206,SO-2024-0001206,ALB-2024-0000781,CUST_12B2940C3503,2024-08-18,37.27,"{'4%': 0.22, '10%': 0.93, '21%': 4.71}",5.86,43.13,2024-08-18,0,paid,2024-08-18
FAC-2024-0001207,SO-2024-0001207,,CUST_592A7BA109D0,2024-08-16,67.52,"{'4%': 1.41, '10%': 1.15, '21%': 4.34}",6.9,74.42,2024-08-16,0,paid,2024-08-17
FAC-2024-0001208,SO-2024-0001208,ALB-2024-0000782,CUST_9F6ABD54DA04,2024-08-21,44.56,"{'4%': 0.29, '10%': 2.4, '21%': 2.8}",5.49,50.05,2024-08-21,0,paid,2024-08-22
FAC-2024-0001209,SO-2024-0001209,,CUST_B3EE5A104129,2024-08-17,28.42,"{'4%': 0.52, '10%': 0.44, '21%': 2.34}",3.3,31.72,2024-08-17,0,paid,2024-08-17
FAC-2024-0001210,SO-2024-0001210,ALB-2024-0000783,CUST_707DFDB1429E,2024-08-21,49.36,"{'4%': 0.76, '10%': 2.11, '21%': 1.94}",4.81,54.17,2024-08-21,0,paid,2024-08-22
FAC-2024-0001211,SO-2024-0001211,,CUST_70E704D9145E,2024-08-17,46.48,"{'4%': 0.43, '10%': 1.35, '21%': 4.65}",6.43,52.91,2024-08-17,0,paid,2024-08-17
FAC-2024-0001212,SO-2024-0001212,ALB-2024-0000784,CUST_5C0BA757CB10,2024-08-21,72.02,"{'4%': 0.0, '10%': 0.4, '21%': 14.28}",14.68,86.7,2024-08-21,0,paid,2024-08-22
FAC-2024-0001213,SO-2024-0001213,ALB-2024-0000785,CUST_12B2940C3503,2024-08-21,54.72,"{'4%': 0.0, '10%': 4.5, '21%': 2.04}",6.54,61.26,2024-08-21,0,paid,2024-08-21
FAC-2024-0001214,SO-2024-0001214,,CUST_B241519894D8,2024-08-17,15.75,"{'4%': 0.09, '10%': 0.22, '21%': 2.38}",2.69,18.44,2024-08-17,0,paid,2024-08-18
FAC-2024-0001215,SO-2024-0001215,ALB-2024-0000786,CUST_002C74DE5F70,2024-08-22,50.7,"{'4%': 0.27, '10%': 1.89, '21%': 5.24}",7.4,58.1,2024-09-06,15,pending,
FAC-2024-0001216,SO-2024-0001216,,CUST_0E61171B1B80,2024-08-17,14.17,"{'4%': 0.0, '10%': 0.57, '21%': 1.78}",2.35,16.52,2024-08-17,0,paid,2024-08-17
FAC-2024-0001217,SO-2024-0001217,,CUST_C1D7F3025D16,2024-08-17,36.96,"{'4%': 0.46, '10%': 2.36, '21%': 0.39}",3.21,40.17,2024-09-16,30,pending,
FAC-2024-0001218,SO-2024-0001218,ALB-2024-0000787,CUST_655243FF5011,2024-08-22,66.93,"{'4%': 1.14, '10%': 2.36, '21%': 3.11}",6.61,73.54,2024-08-22,0,paid,2024-08-23
FAC-2024-0001219,SO-2024-0001219,ALB-2024-0000788,CUST_99181497D658,2024-08-20,68.16,"{'4%': 0.12, '10%': 1.33, '21%': 10.91}",12.36,80.52,2024-08-20,0,paid,2024-08-21
FAC-2024-0001220,SO-2024-0001220,ALB-2024-0000789,CUST_9C2EEA4E3617,2024-08-21,50.76,"{'4%': 1.16, '10%': 0.85, '21%': 2.81}",4.82,55.58,2024-08-21,0,paid,2024-08-22
FAC-2024-0001221,SO-2024-0001221,ALB-2024-0000790,CUST_3D131E2C2E7D,2024-08-22,110.12,"{'4%': 0.93, '10%': 8.27, '21%': 0.84}",10.04,120.16,2024-08-22,0,paid,2024-08-22
FAC-2024-0001222,SO-2024-0001222,,CUST_7A1036A2C52B,2024-08-19,96.3,"{'4%': 1.0, '10%': 2.73, '21%': 9.24}",12.97,109.27,2024-08-19,0,paid,2024-08-19
FAC-2024-0001223,SO-2024-0001223,ALB-2024-0000791,CUST_B244B7E58481,2024-08-22,38.39,"{'4%': 0.95, '10%': 0.58, '21%': 1.84}",3.37,41.76,2024-08-22,0,paid,2024-08-23
FAC-2024-0001224,SO-2024-0001224,ALB-2024-0000792,CUST_AD23DC322C97,2024-08-25,102.07,"{'4%': 0.92, '10%': 1.18, '21%': 14.14}",16.24,118.31,2024-09-24,30,pending,
FAC-2024-0001225,SO-2024-0001225,ALB-2024-0000793,CUST_A9AB1777E8CB,2024-08-23,11.59,"{'4%': 0.0, '10%': 0.0, '21%': 2.43}",2.43,14.02,2024-08-23,0,paid,2024-08-24
FAC-2024-0001226,SO-2024-0001226,ALB-2024-0000794,CUST_B86623D4526B,2024-08-24,89.29,"{'4%': 0.23, '10%': 6.31, '21%': 4.3}",10.84,100.13,2024-09-08,15,pending,
FAC-2024-0001227,SO-2024-0001227,ALB-2024-0000795,CUST_624FBAE1E137,2024-08-23,43.89,"{'4%': 0.58, '10%': 1.75, '21%': 2.49}",4.82,48.71,2024-08-23,0,paid,2024-08-24
FAC-2024-0001228,SO-2024-0001228,ALB-2024-0000796,CUST_1CDC62C965B2,2024-08-22,105.89,"{'4%': 0.78, '10%': 6.09, '21%': 5.35}",12.22,118.11,2024-08-22,0,paid,2024-08-22
