receipt_id,po_id,po_line_number,dc_id,product_id,supplier_id,quantity_received,receipt_date,unit_cost
GR-2024-00001458,PO-2024-0001167,1,DC_MAD,PROD_002307,SUP_00014,403,2024-12-05,5.2648
GR-2024-00001459,PO-2024-0001170,1,DC_MAD,PROD_003494,SUP_00004,435,2024-12-05,0.8188
GR-2024-00001460,PO-2024-0001170,2,DC_MAD,PROD_003321,SUP_00004,443,2024-12-05,0.9728
GR-2024-00001461,PO-2024-0001178,1,DC_SEV,PROD_003376,SUP_00004,361,2024-12-05,2.2188
GR-2024-00001462,PO-2024-0001189,1,DC_SEV,PROD_002052,SUP_00015,321,2024-12-05,0.9153
GR-2024-00001463,PO-2024-0001174,1,DC_VLC,PROD_003395,SUP_00004,202,2024-12-06,0.9588
GR-2024-00001464,PO-2024-0001180,1,DC_MAD,PROD_003240,SUP_00017,541,2024-12-06,1.2177
GR-2024-00001465,PO-2024-0001180,2,DC_MAD,PROD_000369,SUP_00017,287,2024-12-06,0.5698
GR-2024-00001466,PO-2024-0001191,1,DC_SEV,PROD_000936,SUP_00007,386,2024-12-06,1.3093
GR-2024-00001467,PO-2024-0001164,1,DC_SEV,PROD_001987,SUP_00014,374,2024-12-07,4.2351
GR-2024-00001468,PO-2024-0001197,1,DC_VLC,PROD_000271,SUP_00019,99,2024-12-07,1.2244
GR-2024-00001469,PO-2024-0001197,2,DC_VLC,PROD_002365,SUP_00019,208,2024-12-07,6.634
GR-2024-00001470,PO-2024-0001187,1,DC_ZGZ,PROD_002374,SUP_00017,320,2024-12-08,1.5279
GR-2024-00001471,PO-2024-0001194,1,DC_MAD,PROD_000768,SUP_00016,229,2024-12-08,0.7967
GR-2024-00001472,PO-2024-0001192,1,DC_BCN,PROD_000738,SUP_00016,300,2024-12-09,2.5234
GR-2024-00001473,PO-2024-0001195,1,DC_BCN,PROD_002936,SUP_00016,98,2024-12-09,2.3584
GR-2024-00001474,PO-2024-0001198,1,DC_ZGZ,PROD_003013,SUP_00016,345,2024-12-09,0.337
GR-2024-00001475,PO-2024-0001201,1,DC_ZGZ,PROD_000552,SUP_00015,206,2024-12-09,0.9069
GR-2024-00001476,PO-2024-0001203,1,DC_MAD,PROD_002064,SUP_00007,383,2024-12-09,1.3241
GR-2024-00001477,PO-2024-0001181,1,DC_MAD,PROD_000094,SUP_00004,255,2024-12-10,1.1108
GR-2024-00001478,PO-2024-0001196,1,DC_BCN,PROD_000761,SUP_00016,149,2024-12-10,0.8256
GR-2024-00001479,PO-2024-0001183,1,DC_MAD,PROD_001125,SUP_00014,344,2024-12-11,1.4341
GR-2024-00001480,PO-2024-0001204,1,DC_BCN,PROD_002006,SUP_00015,125,2024-12-11,1.2863
GR-2024-00001481,PO-2024-0001185,1,DC_ZGZ,PROD_003367,SUP_00004,221,2024-12-12,0.9009
GR-2024-00001482,PO-2024-0001193,1,DC_BCN,PROD_003319,SUP_00004,144,2024-12-12,0.9413
GR-2024-00001483,PO-2024-0001199,1,DC_ZGZ,PROD_000792,SUP_00017,380,2024-12-12,0.7116
GR-2024-00001484,PO-2024-0001202,1,DC_ZGZ,PROD_001207,SUP_00017,220,2024-12-13,2.2956
GR-2024-00001485,PO-2024-0001211,1,DC_BCN,PROD_002282,SUP_00007,263,2024-12-13,1.5818
GR-2024-00001486,PO-2024-0001214,1,DC_BCN,PROD_001548,SUP_00019,86,2024-12-13,1.4626
GR-2024-00001487,PO-2024-0001208,1,DC_SEV,PROD_003116,SUP_00016,310,2024-12-14,0.6867
GR-2024-00001488,PO-2024-0001215,1,DC_BCN,PROD_001766,SUP_00007,177,2024-12-14,0.7981
GR-2024-00001489,PO-2024-0001200,1,DC_MAD,PROD_003351,SUP_00004,403,2024-12-15,0.9872
GR-2024-00001490,PO-2024-0001206,1,DC_MAD,PROD_003584,SUP_00017,354,2024-12-15,2.1275
GR-2024-00001491,PO-2024-0001212,1,DC_BCN,PROD_002834,SUP_00016,137,2024-12-15,3.6813
GR-2024-00001492,PO-2024-0001218,1,DC_SEV,PROD_001031,SUP_00015,299,2024-12-16,1.1043
GR-2024-00001493,PO-2024-0001205,1,DC_MAD,PROD_003362,SUP_00004,479,2024-12-17,17.0517
GR-2024-00001494,PO-2024-0001207,1,DC_MAD,PROD_000578,SUP_00014,409,2024-12-17,2.4994
GR-2024-00001495,PO-2024-0001217,1,DC_BCN,PROD_003181,SUP_00016,122,2024-12-17,2.1295
GR-2024-00001496,PO-2024-0001225,1,DC_BCN,PROD_000878,SUP_00015,377,2024-12-17,1.366
GR-2024-00001497,PO-2024-0001209,1,DC_BCN,PROD_002102,SUP_00014,162,2024-12-18,2.141
GR-2024-00001498,PO-2024-0001213,1,DC_BCN,PROD_002828,SUP_00017,140,2024-12-18,2.8464
GR-2024-00001499,PO-2024-0001219,1,DC_SEV,PROD_002846,SUP_00016,235,2024-12-18,2.1351
GR-2024-00001500,PO-2024-0001210,1,DC_SEV,PROD_000201,SUP_00014,420,2024-12-19,5.4971
GR-2024-00001501,PO-2024-0001222,1,DC_ZGZ,PROD_002069,SUP_00016,263,2024-12-19,1.1431
GR-2024-00001502,PO-2024-0001226,1,DC_BCN,PROD_000416,SUP_00016,158,2024-12-19,1.3317
GR-2024-00001503,PO-2024-0001221,1,DC_BCN,PROD_002444,SUP_00017,151,2024-12-20,2.2658
GR-2024-00001504,PO-2024-0001228,1,DC_SEV,PROD_001363,SUP_00007,279,2024-12-20,0.9699
GR-2024-00001505,PO-2024-0001229,1,DC_BCN,PROD_000461,SUP_00015,112,2024-12-20,1.2274
GR-2024-00001506,PO-2024-0001216,1,DC_BCN,PROD_003711,SUP_00004,149,2024-12-21,0.7415
GR-2024-00001507,PO-2024-0001230,1,DC_MAD,PROD_002404,SUP_00016,463,2024-12-21,2.8428
GR-2024-00001508,PO-2024-0001224,1,DC_ZGZ,PROD_001541,SUP_00017,314,2024-12-22,0.9349
GR-2024-00001509,PO-2024-0001220,1,DC_SEV,PROD_001318,SUP_00017,209,2024-12-23,0.9045
GR-2024-00001510,PO-2024-0001223,1,DC_ZGZ,PROD_003459,SUP_00004,175,2024-12-23,0.9891
GR-2024-00001511,PO-2024-0001231,1,DC_SEV,PROD_002945,SUP_00016,230,2024-12-23,0.9212
GR-2024-00001512,PO-2024-0001231,2,DC_SEV,PROD_003244,SUP_00016,310,2024-12-23,1.8279
GR-2024-00001513,PO-2024-0001234,1,DC_BCN,PROD_001843,SUP_00007,113,2024-12-23,4.3986
GR-2024-00001514,PO-2024-0001236,1,DC_BCN,PROD_001329,SUP_00015,114,2024-12-23,2.2196
GR-2024-00001515,PO-2024-0001238,1,DC_BCN,PROD_000498,SUP_00019,192,2024-12-23,1.7457
GR-2024-00001516,PO-2024-0001232,1,DC_BCN,PROD_000731,SUP_00016,267,2024-12-24,2.6141
GR-2024-00001517,PO-2024-0001233,1,DC_BCN,PROD_000753,SUP_00016,173,2024-12-24,1.4833
GR-2024-00001518,PO-2024-0001233,2,DC_BCN,PROD_001484,SUP_00016,282,2024-12-24,0.8284
GR-2024-00001519,PO-2024-0001227,1,DC_BCN,PROD_002040,SUP_00014,250,2024-12-26,5.3732
GR-2024-00001520,PO-2024-0001237,1,DC_BCN,PROD_001884,SUP_00016,168,2024-12-26,0.784
GR-2024-00001521,PO-2024-0001237,2,DC_BCN,PROD_003165,SUP_00016,252,2024-12-26,2.574
GR-2024-00001522,PO-2024-0001239,1,DC_VLC,PROD_002533,SUP_00016,334,2024-12-26,0.7895
GR-2024-00001523,PO-2024-0001243,1,DC_VLC,PROD_000955,SUP_00015,202,2024-12-27,1.058
GR-2024-00001524,PO-2024-0001240,1,DC_SEV,PROD_000525,SUP_00016,316,2024-12-28,0.3459
GR-2024-00001525,PO-2024-0001241,1,DC_VLC,PROD_000865,SUP_00007,150,2024-12-28,0.5448
GR-2024-00001526,PO-2024-0001244,1,DC_SEV,PROD_001086,SUP_00007,311,2024-12-28,4.1109
GR-2024-00001527,PO-2024-0001245,1,DC_ZGZ,PROD_000307,SUP_00007,229,2024-12-28,3.5397
GR-2024-00001528,PO-2024-0001248,1,DC_MAD,PROD_000409,SUP_00015,478,2024-12-28,1.0505
GR-2024-00001529,PO-2024-0001235,1,DC_BCN,PROD_001736,SUP_00014,166,2024-12-29,1.9158
GR-2024-00001530,PO-2024-0001255,1,DC_MAD,PROD_002368,SUP_00019,202,2024-12-29,3.7691
GR-2024-00001531,PO-2024-0001253,1,DC_ZGZ,PROD_000409,SUP_00015,157,2024-12-30,0.9424
GR-2024-00001532,PO-2024-0001261,1,DC_BCN,PROD_002388,SUP_00019,193,2024-12-30,2.3553
