payment_id,po_id,supplier_id,dc_id,obligation_date,due_date,payment_date,amount_net,amount_gross,status,days_late
SP-2024-0001222,PO-2024-0001222,SUP_00016,DC_ZGZ,2024-12-14,2025-02-12,,342.93,377.22,pending,0
SP-2024-0001223,PO-2024-0001223,SUP_00004,DC_ZGZ,2024-12-14,2025-01-13,,195.84,236.97,pending,0
SP-2024-0001224,PO-2024-0001224,SUP_00017,DC_ZGZ,2024-12-14,2025-01-13,,315.06,346.57,pending,0
SP-2024-0001225,PO-2024-0001225,SUP_00015,DC_BCN,2024-12-14,2025-03-14,,554.6,576.78,pending,0
SP-2024-0001226,PO-2024-0001226,SUP_00016,DC_BCN,2024-12-14,2025-02-12,,229.05,251.96,pending,0
SP-2024-0001227,PO-2024-0001227,SUP_00014,DC_BCN,2024-12-16,2025-02-14,,1370.17,1507.19,pending,0
SP-2024-0001228,PO-2024-0001228,SUP_00007,DC_SEV,2024-12-17,2025-02-15,,312.31,324.8,pending,0
SP-2024-0001229,PO-2024-0001229,SUP_00015,DC_BCN,2024-12-17,2025-03-17,,153.43,159.57,pending,0
SP-2024-0001230,PO-2024-0001230,SUP_00016,DC_MAD,2024-12-17,2025-02-15,,1483.94,1632.33,pending,0
SP-2024-0001231,PO-2024-0001231,SUP_00016,DC_SEV,2024-12-18,2025-02-16,,864.44,1045.97,pending,0
SP-2024-0001232,PO-2024-0001232,SUP_00016,DC_BCN,2024-12-18,2025-02-16,,734.56,888.82,pending,0
SP-2024-0001233,PO-2024-0001233,SUP_00016,DC_BCN,2024-12-19,2025-02-17,,535.72,622.25,pending,0
SP-2024-0001234,PO-2024-0001234,SUP_00007,DC_BCN,2024-12-20,2025-02-18,,607.01,631.29,pending,0
SP-2024-0001235,PO-2024-0001235,SUP_00014,DC_BCN,2024-12-20,2025-02-18,,327.6,360.36,pending,0
SP-2024-0001236,PO-2024-0001236,SUP_00015,DC_BCN,2024-12-20,2025-03-20,,326.28,339.33,pending,0
SP-2024-0001237,PO-2024-0001237,SUP_00016,DC_BCN,2024-12-21,2025-02-19,,813.38,969.18,pending,0
SP-2024-0001238,PO-2024-0001238,SUP_00019,DC_BCN,2024-12-21,2025-03-21,,457.37,503.11,pending,0
SP-2024-0001239,PO-2024-0001239,SUP_00016,DC_VLC,2024-12-21,2025-02-19,,284.22,312.64,pending,0
SP-2024-0001240,PO-2024-0001240,SUP_00016,DC_SEV,2024-12-22,2025-02-20,,121.41,133.55,pending,0
SP-2024-0001241,PO-2024-0001241,SUP_00007,DC_VLC,2024-12-23,2025-02-21,,90.44,94.06,pending,0
SP-2024-0001242,PO-2024-0001242,SUP_00017,DC_VLC,2024-12-23,2025-01-22,,100.62,110.68,pending,0
SP-2024-0001243,PO-2024-0001243,SUP_00015,DC_VLC,2024-12-23,2025-03-23,,228.53,237.67,pending,0
SP-2024-0001244,PO-2024-0001244,SUP_00007,DC_SEV,2024-12-24,2025-02-22,,1504.59,1564.77,pending,0
SP-2024-0001245,PO-2024-0001245,SUP_00007,DC_ZGZ,2024-12-24,2025-02-22,,1047.75,1267.78,pending,0
SP-2024-0001246,PO-2024-0001246,SUP_00016,DC_ZGZ,2024-12-24,2025-02-22,,231.67,280.32,pending,0
SP-2024-0001247,PO-2024-0001247,SUP_00017,DC_SEV,2024-12-24,2025-01-23,,148.77,163.65,pending,0
SP-2024-0001248,PO-2024-0001248,SUP_00015,DC_MAD,2024-12-24,2025-03-24,,583.03,606.35,pending,0
SP-2024-0001249,PO-2024-0001249,SUP_00004,DC_BCN,2024-12-25,2025-01-24,,153.2,185.37,pending,0
SP-2024-0001250,PO-2024-0001250,SUP_00016,DC_MAD,2024-12-25,2025-02-23,,921.84,1014.02,pending,0
SP-2024-0001251,PO-2024-0001251,SUP_00014,DC_BCN,2024-12-26,2025-02-24,,211.5,232.65,pending,0
SP-2024-0001252,PO-2024-0001252,SUP_00017,DC_VLC,2024-12-26,2025-01-25,,98.33,108.16,pending,0
SP-2024-0001253,PO-2024-0001253,SUP_00015,DC_ZGZ,2024-12-26,2025-03-26,,188.48,196.02,pending,0
SP-2024-0001254,PO-2024-0001254,SUP_00007,DC_MAD,2024-12-26,2025-02-24,,753.45,911.67,pending,0
SP-2024-0001255,PO-2024-0001255,SUP_00019,DC_MAD,2024-12-26,2025-03-26,,1059.12,1165.03,pending,0
SP-2024-0001256,PO-2024-0001256,SUP_00016,DC_ZGZ,2024-12-27,2025-02-25,,1690.55,1974.33,pending,0
SP-2024-0001257,PO-2024-0001257,SUP_00007,DC_BCN,2024-12-27,2025-02-25,,3663.55,3810.09,pending,0
SP-2024-0001258,PO-2024-0001258,SUP_00014,DC_MAD,2024-12-27,2025-02-25,,678.63,746.49,pending,0
SP-2024-0001259,PO-2024-0001259,SUP_00004,DC_VLC,2024-12-27,2025-01-26,,139.98,169.38,pending,0
SP-2024-0001260,PO-2024-0001260,SUP_00014,DC_VLC,2024-12-27,2025-02-25,,478.93,526.82,pending,0
SP-2024-0001261,PO-2024-0001261,SUP_00019,DC_BCN,2024-12-28,2025-03-28,,600.6,660.66,pending,0
SP-2024-0001262,PO-2024-0001262,SUP_00017,DC_BCN,2024-12-28,2025-01-27,,513.06,564.37,pending,0
SP-2024-0001263,PO-2024-0001263,SUP_00004,DC_SEV,2024-12-28,2025-01-27,,1266.72,1532.73,pending,0
SP-2024-0001264,PO-2024-0001264,SUP_00019,DC_SEV,2024-12-28,2025-03-28,,688.35,757.19,pending,0
SP-2024-0001265,PO-2024-0001265,SUP_00017,DC_VLC,2024-12-28,2025-01-27,,1567.5,1724.25,pending,0
SP-2024-0001266,PO-2024-0001266,SUP_00004,DC_VLC,2024-12-28,2025-01-27,,408.51,494.3,pending,0
SP-2024-0001267,PO-2024-0001267,SUP_00007,DC_BCN,2024-12-29,2025-02-27,,388.23,469.76,pending,0
SP-2024-0001268,PO-2024-0001268,SUP_00007,DC_ZGZ,2024-12-30,2025-02-28,,1523.46,1584.4,pending,0
SP-2024-0001269,PO-2024-0001269,SUP_00004,DC_SEV,2024-12-30,2025-01-29,,244.06,295.31,pending,0
SP-2024-0001270,PO-2024-0001270,SUP_00019,DC_BCN,2024-12-30,2025-03-30,,274.43,301.87,pending,0
SP-2024-0001271,PO-2024-0001271,SUP_00007,DC_VLC,2024-12-30,2025-02-28,,80.24,97.09,pending,0
